id,content
2416,"Alexa, ask smart camera for turn right kitchen"
2417,"Alexa, ask smart camera for turn on kitchen"
2418,"Alexa, ask smart camera for turn off kitchen"
2419,"Alexa, turn on fireplace"
2420,"Alexa, turn off fireplace"
2421,"Alexa, turn on the Dining light"
2422,"Alexa, turn on the Air Purifier"
2423,"Alexa, set the Air Purifier to smart mode"
2424,"Alexa, set the the Air Purifier to one hour"
2425,"Alexa, set the air speed on the Air Purifier to low "
2426,"Alexa, set Watch to Cable"
2427,"Alexa, set Listen to Pandora"
2428,"Alexa, turn off tv"
2429,"Alexa, turn up the volume on tv"
2430,"Alexa, set volume to 25%"
2431,"Alexa, mute tv"
2432,"Alexa, turn on lights"
2433,"Alexa, turn off lights"
2434,"Alexa, set lights to 50%"
2435,"Alexa, set event to Breakfast"
2436,"Alexa, turn off living room light"
2437,"Alexa, discover devices"
2438,"Alexa, turn on my master light "
2439,"Alexa, turn on my living room light Fan "
2440,"Alexa, Turn on my living room fan "
2441,"Alexa, Set the bedroom fan to 20 percent"
2442,"Alexa, show the room camera"
2443,"Alexa, show the backyard camera"
2444,"Alexa, ask Clean Robot to start cleaning."
2445,"Alexa, ask Clean Robot to stop cleaning."
2446,"Alexa, ask Clean Robot to start charging."
2447,"Alexa, Set Living room Light  to 50 percent"
2448,"Alexa, turn on the kitchen light."
2449,"Alexa, turn off the kitchen light."
2450,"Alexa, dim the kitchen light to 50 percent."
2451,"Alexa, brighten the kitchen light to 100 percent."
2452,"Alexa, set the kitchen light to cool white."
2453,"Alexa, turn off the WiFi plug."
2454,"Alexa, turn on the light of the corridor"
2455,"Alexa, turn off the living room light"
2456,"Alexa, turn on the power strip of the office"
2457,"Alexa, turn off the plug of the night table"
2458,"Alexa, turn on the LED strip of the living room"
2459,"Alexa, discover my devices"
2460,"Alexa, discover my devices"
2461,"Alexa, turn on Good Morning"
2462,"Alexa, set the Kitchen shade to 50%"
2463,"Alexa, turn on Good Morning in the Kitchen"
2464,"Alexa, turn on Sleep Light"
2465,"Alexa, turn off my bedroom lights"
2466,"Alexa, brighten bedroom to 50%"
2467,"Alexa, dim Sleep Light"
2468,"Alexa, set my Bedroom light to red"
2469,"Alexa, change Sleep Light to red"
2470,"Alexa, turn on Good Morning"
2471,"Alexa, turn on I'm Home"
2472,"Alexa, turn on Good Night"
2473,"Alexa, turn on Good Morning in the Bedroom"
2474,"Alexa, turn on Good Night in the Living Room"
2475,"Alexa, turn on the light "
2476,"Alexa, turn off the light "
2477,"Alexa, dim the light "
2478,"Alexa, brighten the light "
2479,"Alexa, set the  light to 20 percent "
2480,"Alexa, set the light to green."
2481,"Alexa, set the light to cool white."
2482,"Alexa, turn on kitchen light"
2483,"Alexa, turn off kitchen light"
2484,"Alexa, dim livingroom light"
2485,"Alexa, brighten livingroom light"
2486,"Alexa, set the livingroom light to 20 percent"
2487,"Alexa, turn on bedroom air conditioner"
2488,"Alexa, turn on my bedroom light."
2489,"Alexa, turn off my bedroom light."
2490,"Alexa, dim my bedroom light."
2491,"Alexa, brighten my bedroom light."
2492,"Alexa, set the bedroom light to 30 percent."
2493,"Alexa, set dinning light to green."
2494,"Alexa, set dinning light to cool white."
2495,"Alexa, turn on my plug."
2496,"Alexa, turn off my plug."
2497,"Alexa, open smart camera"
2498,"Alexa, Neighbor Knocker"
2499,"Alexa, Turn on the lamp."
2500,"Alexa, Turn off the lamp."
2501,"Alexa, Set the lamp to 50 percent."
2502,"Alexa, Set the lamp to red."
2503,"Alexa, set the lamp to daylight."
2504,"Alexa, turn on Home Mode"
2505,"Alexa, discover my smart home devices"
2506,"Alexa, turn on   Home Mode   "
2507,"Alexa, set DAIKIN thermostat to automatic"
2508,"Alexa, set DAIKIN thermostat to ECO"
2509,"Alexa, turn on TV"
2510,"Alexa, turn on the Chuan1"
2511,"Alexa, turn off the Chuan1"
2512,"Alexa, set the Chuan1 to red"
2513,"Alexa, set the Chuan1 to green"
2514,"Alexa, set the Chuan1 to warm white"
2515,"Alexa, set the Chuan1 to daylight"
2516,"Alexa, turn off TV"
2517,"Alexa, show my living room"
2518,"Alexa, turn on office light'  "
2519,"Alexa, start the fireplace, turn on the flame brightness, and turn the timer on, etc."
2520,"Alexa, ask Hoover Dry start Eco Cotton cycle!"
2521,"Alexa, ask Hoover Dry you are a nerd!"
2522,"Alexa, set the Twinkly to 50%"
2523,"Alexa, turn on Twinkly"
2524,"Alexa, turn off washer"
2525,"Alexa, turn on Bedroom"
2526,"Alexa, brighten Kitchen to 50%"
2527,"Alexa, turn on my Bedroom lights"
2528,"Alexa, turn off the Kitchen lights"
2529,"Alexa, brighten Dining Room to 50%"
2530,"Alexa, dim the Living Room lights"
2531,"Alexa, make the living room warmer"
2532,"Alexa, turn on zaco."
2533,"Alexa, turn off zaco."
2534,"Alexa, turn on the kitchen."
2535,"Alexa, turn off the kitchen."
2536,"Alexa, set the living room to cool."
2537,"Alexa, set the living room heat."
2538,"Alexa, set the living room to auto."
2539,"Alexa, increase the bedroom by 2 degrees."
2540,"Alexa, decrease the bedroom by 2 degrees."
2541,"Alexa, set the bedroom to 72 degrees."
2542,"Alexa, Ask my Spa Pool"
2543,"Alexa, turn on the light"
2544,"Alexa, increase the basement temperature"
2545,"Alexa, set the temperature to 22 degrees"
2546,"Alexa, raise up the roller shutter in the living room"
2547,"Alexa, set the roller shutter to 30%"
2548,"Alexa, activate relax"
2549,"Alexa, open IMPERIAL receiver"
2550,"Alexa, open IMPERIAL receiver"
2551,"Alexa, open IMPERIAL receiver and show help"
2552,"Alexa, arm in away mode."
2553,"Alexa, arm in stay mode."
2554,"Alexa, disarm the device"
2555,"Alexa, turn on Air conditioner"
2556,"Alexa, turn on the Bedroom AirGo Fan"
2557,"Alexa, turn off the Bedroom AirGo Fan"
2558,"Alexa, turn on Hall light"
2559,"Alexa, Open Buddee Home"
2560,"Alexa, turn on Fireplace"
2561,"Alexa, turn off Fireplace"
2562,"Alexa, turn on Fireplace downlight"
2563,"Alexa, turn off Fireplace downlight"
2564,"Alexa, turn on Fireplace log"
2565,"Alexa, turn off Fireplace log"
2566,"Alexa, turn on Fireplace flame"
2567,"Alexa, turn off Fireplace flame"
2568,"Alexa, turn on Fireplace heater"
2569,"Alexa, turn off Fireplace heater"
2570,"Alexa, next movie"
2571,"Alexa, stop playing"
2572,"Alexa, open the bedroom light'."
2573,"Alexa, ask my Loopo what it is doing"
2574,"Alexa, Ask my Loopo if it likes mowing"
2575,"Alexa, Ask my Loopo how it is doing"
2576,"Alexa, Ask my Loopo when it worked last"
2577,"Alexa, Ask my Loopo how its last operation was"
2578,"Alexa, Ask my Loopo what it is doing"
2579,"Alexa, Tell my Loopo to enable automatic operation"
2580,"Alexa, Ask my Loopo when it will mow next"
2581,"Alexa, Tell my Loopo to disable automatic operation"
2582,"Alexa, Tell my Loopo to start mowing"
2583,"Alexa, Tell my Loopo to stop mowing"
2584,"Alexa, Tell my Loopo to go home"
2585,"Alexa, Ask my Loopo for help"
2586,"Alexa, turn on my livingroom light  "
2587,"Alexa, turn off my livingroom light  "
2588,"Alexa, dim my livingroom light  "
2589,"Alexa, brighten my livingroom light  "
2590,"Alexa, set the livingroom light to 20 percent  "
2591,"Alexa, set bedroom light to green."
2592,"Alexa, set bedroom light to cool white."
2593,"Alexa, turn on smart light."
2594,"Alexa, turn off wake up moment"
2595,"Alexa, turn on Wake up moment"
2596,"Alexa, turn off the lights in the room"
2597,"Alexa, ask easy cast to play videos"
2598,"Alexa, turn on my livingroom light"
2599,"Alexa, turn off my livingroom light"
2600,"Alexa, dim my livingroom light"
2601,"Alexa, brighten my livingroom light"
2602,"Alexa, set the livingroom light to 20 percent"
2603,"Alexa, set bedroom light to green."
2604,"Alexa, set bedroom light to cool white."
2605,"Alexa, set bedroom light to red."
2606,"Alexa, turn on lights in the living room."
2607,"Alexa, turn off lights in the living room."
2608,"Alexa, set the living room light to fifty percent."
2609,"Alexa, dim the living room lights."
2610,"Alexa, set blinds position to fifty."
2611,"Alexa, increase blinds position by ten."
2612,"Alexa, decrease blinds position by twenty."
2613,"Alexa, set blinds angle to eighty."
2614,"Alexa, increase blinds angle by thirty."
2615,"Alexa, decrease blinds angle by forty."
2616,"Alexa, show the doorbell"
2617,"Alexa, hide the doorbell"
2618,"Alexa, tell KitchenAid to preheat the oven to 350 degrees."
2619,"Alexa, tell KitchenAid to set the upper oven timer for 10 minutes."
2620,"Alexa, ask KitchenAid for time remaining on the oven timer."
2621,"Alexa, preheat the oven to 350 degrees."
2622,"Alexa, set the oven to bake at 400 degrees."
2623,"Alexa, turn on smart plug"
2624,"Alexa, turn off smart plug."
2625,"Alexa, turn off light"
2626,"Alexa, turn on kitchen light"
2627,"Alexa, turn on the kitchen light"
2628,"Alexa, set kitchen light to twenty percent"
2629,"Alexa, dim bedroom light"
2630,"Alexa, dim bedroom light by ten percent"
2631,"Alexa, brighten bedroom light"
2632,"Alexa, brighten bedroom light by twenty percent"
2633,"Alexa, activate TV Scene"
2634,"Alexa, arm in away mode."
2635,"Alexa, arm in stay mode."
2636,"Alexa, turn on  socket"
2637,"Alexa, turn off socket"
2638,"Alexa, set the kitchen temperature to 50 degrees"
2639,"Alexa, set my Kitchen temperature to 75 degrees."
2640,"Alexa, set my Kitchen to 75 degrees."
2641,"Alexa, set the Kitchen temperature to 75 degrees."
2642,"Alexa, set the Kitchen to 75 degrees."
2643,"Alexa, set my Kitchen temperature to 75."
2644,"Alexa, set my Kitchen to 75."
2645,"Alexa, set the Kitchen temperature to 75."
2646,"Alexa, set the Kitchen to 75."
2647,"Alexa, decrease my Kitchen temperature by 3 degrees."
2648,"Alexa, increase my Kitchen temperature by 3 degrees."
2649,"Alexa, decrease my Kitchen by 3 degrees."
2650,"Alexa, increase my Kitchen by 3 degrees."
2651,"Alexa, decrease the Kitchen temperature by 3 degrees."
2652,"Alexa, increase the Kitchen temperature by 3 degrees."
2653,"Alexa, decrease the Kitchen by 3 degrees."
2654,"Alexa, increase the Kitchen by 3 degrees."
2655,"Alexa, decrease my Kitchen temperature by 3."
2656,"Alexa, increase my Kitchen temperature by 3."
2657,"Alexa, decrease my Kitchen by 3."
2658,"Alexa, increase my Kitchen by 3."
2659,"Alexa, decrease the Kitchen temperature by 3."
2660,"Alexa, increase the Kitchen temperature by 3."
2661,"Alexa, decrease the Kitchen by 3."
2662,"Alexa, increase the Kitchen by 3."
2663,"Alexa, decrease my Kitchen temperature."
2664,"Alexa, increase my Kitchen temperature."
2665,"Alexa, decrease the Kitchen temperature."
2666,"Alexa, increase the Kitchen temperature."
2667,"Alexa, decrease my Kitchen."
2668,"Alexa, increase my Kitchen."
2669,"Alexa, decrease the Kitchen."
2670,"Alexa, increase the Kitchen."
2671,"Alexa, make my corner office warmer."
2672,"Alexa, make the corner office cooler."
2673,"Alexa, set the Kitchen to cool."
2674,"Alexa, brighten kitchen to 70%"
2675,"Alexa, brighten Kitchen to 60%"
2676,"Alexa, turn on my Bedroom lights"
2677,"Alexa, turn off the Kitchen lights."
2678,"Alexa, brighten Dining Room to 60%"
2679,"Alexa, dim the Living Room lights."
2680,"Alexa, set kitchen temperature to 19 degrees"
2681,"Alexa, make bedroom warmer."
2682,"Alexa, turn on the valve in the basement"
2683,"Alexa, turn off the valve in the service room."
2684,"Alexa, turn ON Kitchen shutter"
2685,"Alexa, turn ON GOOD MORNING"
2686,"Alexa, turn OFF bedroom blind"
2687,"Alexa, turn on my plug"
2688,"Alexa, show the front camera"
2689,"Alexa, show the living room camera"
2690,"Alexa, stop the front camera"
2691,"Alexa, Uniden Solo on TV"
2692,"Alexa, turn on Bedroom light"
2693,"Alexa, turn on air conditioner"
2694,"Alexa, turn off bedroom light"
2695,"Alexa, unmute TV"
2696,"Alexa, turn on my plug"
2697,"Alexa, turn off my plug "
2698,"Alexa, turn off plug one"
2699,"Alexa, turn on plug one"
2700,"Alexa, turn off plug one"
2701,"Alexa, turn on bedroom light"
2702,"Alexa, turn off balcony light"
2703,"Alexa, set Bedroom to 68 degrees"
2704,"Alexa, increase Game Room by 2 degrees"
2705,"Alexa, decrease Game Room by 2 degrees"
2706,"Alexa, arm indoor."
2707,"Alexa, disarm indoor."
2708,"Alexa, turn on ""DEVICE NAME""."
2709,"Alexa, turn off ""DEVICE NAME""."
2710,"Alexa, set steam level to three."
2711,"Alexa, set steam level to medium."
2712,"Alexa, set steam setting to minimum."
2713,"Alexa, set operation mode to auto."
2714,"Alexa, set operation mode to manual."
2715,"Alexa, turn on the Kitchen"
2716,"Alexa, change the channel to 101"
2717,"Alexa, pause Bluray"
2718,"Alexa, turn on my Bedroom lights"
2719,"Alexa, turn off the Kitchen lights"
2720,"Alexa, brighten Dining Room to 60%"
2721,"Alexa, turn on Wake up in the Bedroom"
2722,"Alexa, cancale bedtime"
2723,"Alexa, turn on bedtime"
2724,"Alexa, stop playing video"
2725,"Alexa, ask ematic home to open the garage door"
2726,"Alexa, open ventilation"
2727,"Alexa, ask ventilation for air status"
2728,"Alexa, turn off TV"
2729,"Alexa, turn on TV"
2730,"Alexa, pause on TV"
2731,"Alexa, arm my security panel"
2732,"Alexa, turn on my TV"
2733,"Alexa, turn off the Kitchen lights"
2734,"Alexa, ask Aprilaire to decrease Bedroom by 3 degrees"
2735,"Alexa, ask Aprilaire to set Downstairs temperature to 72"
2736,"Alexa, turn on plug"
2737,"Alexa, turn off plug"
2738,"Alexa, set the AC to 20 degrees"
2739,"Alexa, set the AC to cool"
2740,"Alexa, turn on the AC"
2741,"Alexa, ask Photovoltaic Data to give the production of today."
2742,"Alexa, ask Photovoltaic Data to give the production of January."
2743,"Alexa, open Photovoltaic Data and configure."
2744,"Alexa, open Photovoltaic Data and configure."
2745,"Alexa, turn on bedroom TV"
2746,"Alexa, turn on bathroom lights"
2747,"Alexa, turn on air purifier name  "
2748,"Alexa, set air purifier name   fan speed to high"
2749,"Alexa, set mode on   air purifier name   to auto"
2750,"Alexa, turn on the desk lamp"
2751,"Alexa, turn off the kitchen lights"
2752,"Alexa, turn off the sleeping area lights"
2753,"Alexa, set the brightness of the living room light to 50"
2754,"Alexa, set the LED strip to blue"
2755,"Alexa, open the bedroom window covering"
2756,"Alexa, close the first floor window coverings all the way"
2757,"Alexa, open the kitchen window covering up to 40"
2758,"Alexa, set the living room temperature to 21°"
2759,"Alexa, lower the room temperature"
2760,"Alexa, set my bathroom to 22 degrees"
2761,"Alexa, turn on the kitchen lighting"
2762,"Alexa, turn on ceiling light"
2763,"Alexa, power on the air conditioner"
2764,"Alexa, power on the Bedroom."
2765,"Alexa, set air conditioner to heat"
2766,"Alexa, set Bedroom to heat."
2767,"Alexa, set air conditioner temperature to 72 degrees "
2768,"Alexa, set Bedroom temperature to 72 degrees."
2769,"Alexa, increase air conditioner temperature by 2 degrees"
2770,"Alexa, increase Bedroom temperature by 2 degrees."
2771,"Alexa, dim the bedroom light to 50%"
2772,"Alexa, turn on the bedroom light."
2773,"Alexa, turn off the bedroom light."
2774,"Alexa, dim the bedroom light to 20%."
2775,"Alexa, make the bedroom light gold."
2776,"Alexa, set the bedroom light to warm white."
2777,"Alexa, turn the livingroom light cool white."
2778,"Alexa, turn the livingroom light warm red."
2779,"Alexa, turn on the livingroom light."
2780,"Alexa, turn off the livingroomlight."
2781,"Alexa, dim the livingroom light."
2782,"Alexa, set the livingroom light to 20%."
2783,"Alexa, set livingroom light to green."
2784,"Alexa, set livingroom light to cool white."
2785,"Alexa, turn on the humidifier switch"
2786,"Alexa, change channel to 200 on Living room"
2787,"Alexa, change channel to ZDF on Living room"
2788,"Alexa, next channel on Living room"
2789,"Alexa, previous channel on Living room"
2790,"Alexa, turn off Living room"
2791,"Alexa, set the volume of Living room to 30"
2792,"Alexa, turn down the volume by 20 on Living room"
2793,"Alexa, turn up the volume by 20 on Living room"
2794,"Alexa, mute Living room"
2795,"Alexa, open Telestar"
2796,"Alexa, launch Collins Cleaners' to get started!"
2797,"Alexa, open Collins Cleaners' 2."
2798,"Alexa, lock the door if all lights are turned off"
2799,"Alexa, if outside temperature is above 70 degree, then open windows."
2800,"Alexa, turn on the air conditioner when temperature is above 100 degree"
2801,"Alexa, set Heatzy to eco"
2802,"Alexa, set Heatzy to heat"
2803,"Alexa, set Heatzy to auto"
2804,"Alexa, set Heatzy to cool"
2805,"Alexa, open TELESTAR"
2806,"Alexa, open TELESTAR receiver and open Help"
2807,"Alexa, open TELESTARr"
2808,"Alexa, show my front door camera"
2809,"Alexa, show my living room camera"
2810,"Alexa, Turn On Bedroom Awning"
2811,"Alexa, turn on Smart light"
2812,"Alexa, turn off Smart light"
2813,"Alexa, set Smart light to 20 percent"
2814,"Alexa, set smart light to 50 perent"
2815,"Alexa, turn off the light"
2816,"Alexa, turn on my plug"
2817,"Alexa, turn off my plug"
2818,"Alexa, turn off the light"
2819,"Alexa, lock the door at 10 pm every day"
2820,"Alexa, turn on my bedroom"
2821,"Alexa, turn off my bedroom"
2822,"Alexa, turn on office light."
2823,"Alexa, turn off office light."
2824,"Alexa, turn on bedroom curtain."
